"","Postal_Code","County","Row_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","City","State","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Month","Year","Fulfillment","STATEFIPS"
"35","36116","Montgomery County",534,2016-05-29,2016-06-01,"Second Class","RL-19615","Rob Lucas","Consumer","Montgomery","AL","South","TEC-PH-10000984","Technology","Phones","Panasonic KX-TG9471B",979.95,5,0,274.386,"May",2016,3,"01"
"36","36116","Montgomery County",535,2016-05-29,2016-06-01,"Second Class","RL-19615","Rob Lucas","Consumer","Montgomery","AL","South","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders",22.75,5,0,11.375,"May",2016,3,"01"
"37","36116","Montgomery County",1976,2014-10-18,2014-10-20,"Second Class","AS-10225","Alan Schoenberger","Corporate","Montgomery","AL","South","OFF-ST-10001522","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388,"Oct",2014,2,"01"
"38","36116","Montgomery County",1977,2014-10-18,2014-10-20,"Second Class","AS-10225","Alan Schoenberger","Corporate","Montgomery","AL","South","TEC-PH-10002352","Technology","Phones","Avaya IP Phone 1140E VoIP phone",1394.95,5,0,362.687,"Oct",2014,2,"01"
"39","36116","Montgomery County",1978,2014-10-18,2014-10-20,"Second Class","AS-10225","Alan Schoenberger","Corporate","Montgomery","AL","South","FUR-CH-10003774","Furniture","Chairs","Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0,70.9644,"Oct",2014,2,"01"
"40","36116","Montgomery County",2198,2014-11-28,2014-12-04,"Standard Class","BF-11080","Bart Folk","Consumer","Montgomery","AL","South","OFF-AR-10001954","Office Supplies","Art","Newell 331",14.67,3,0,3.9609,"Nov",2014,6,"01"
"41","36116","Montgomery County",5556,2017-10-02,2017-10-06,"Second Class","JW-15220","Jane Waco","Corporate","Montgomery","AL","South","FUR-FU-10002963","Furniture","Furnishings","Master Caster Door Stop, Gray",10.16,2,0,3.4544,"Oct",2017,4,"01"
"42","36116","Montgomery County",6255,2015-09-08,2015-09-14,"Standard Class","VW-21775","Victoria Wilson","Corporate","Montgomery","AL","South","FUR-FU-10001731","Furniture","Furnishings","Acrylic Self-Standing Desk Frames",21.36,8,0,8.1168,"Sep",2015,6,"01"
"43","36116","Montgomery County",6824,2015-07-25,2015-07-29,"Standard Class","YS-21880","Yana Sorensen","Corporate","Montgomery","AL","South","OFF-EN-10001335","Office Supplies","Envelopes","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,0,49.23,"Jul",2015,4,"01"
"44","36116","Montgomery County",6825,2015-07-25,2015-07-29,"Standard Class","YS-21880","Yana Sorensen","Corporate","Montgomery","AL","South","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base",358.58,2,0,39.4438,"Jul",2015,4,"01"
"45","36608","Mobile County",1452,2016-11-26,2016-11-29,"First Class","MC-17425","Mark Cousins","Corporate","Mobile","AL","South","OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper",70.98,7,0,34.7802,"Nov",2016,3,"01"
"46","36608","Mobile County",1453,2016-11-26,2016-11-29,"First Class","MC-17425","Mark Cousins","Corporate","Mobile","AL","South","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders",91.68,3,0,45.84,"Nov",2016,3,"01"
"47","36608","Mobile County",1454,2016-11-26,2016-11-29,"First Class","MC-17425","Mark Cousins","Corporate","Mobile","AL","South","OFF-BI-10004352","Office Supplies","Binders","Wilson Jones DublLock D-Ring Binders",33.75,5,0,16.875,"Nov",2016,3,"01"
"48","36608","Mobile County",1455,2016-11-26,2016-11-29,"First Class","MC-17425","Mark Cousins","Corporate","Mobile","AL","South","TEC-MA-10000010","Technology","Machines","Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer",3040,8,0,1459.2,"Nov",2016,3,"01"
"49","36608","Mobile County",3482,2014-04-07,2014-04-10,"First Class","PJ-19015","Pauline Johnson","Consumer","Mobile","AL","South","FUR-FU-10004415","Furniture","Furnishings","Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0,2.7776,"Apr",2014,3,"01"
"50","36608","Mobile County",3500,2016-09-29,2016-10-03,"Standard Class","JK-15730","Joe Kamberova","Consumer","Mobile","AL","South","TEC-AC-10000420","Technology","Accessories","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",209.97,3,0,71.3898,"Sep",2016,4,"01"
"51","36608","Mobile County",3501,2016-09-29,2016-10-03,"Standard Class","JK-15730","Joe Kamberova","Consumer","Mobile","AL","South","OFF-BI-10001989","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC",62.94,3,0,30.2112,"Sep",2016,4,"01"
"52","36608","Mobile County",3502,2016-09-29,2016-10-03,"Standard Class","JK-15730","Joe Kamberova","Consumer","Mobile","AL","South","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box",25.92,9,0,7.776,"Sep",2016,4,"01"
"53","36608","Mobile County",3817,2015-09-15,2015-09-19,"Standard Class","NW-18400","Natalie Webber","Consumer","Mobile","AL","South","FUR-TA-10003569","Furniture","Tables","Bretford CR8500 Series Meeting Room Furniture",801.96,2,0,200.49,"Sep",2015,4,"01"
"54","36608","Mobile County",3818,2015-09-15,2015-09-19,"Standard Class","NW-18400","Natalie Webber","Consumer","Mobile","AL","South","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger",59.97,3,0,0,"Sep",2015,4,"01"
"55","36608","Mobile County",3819,2015-09-15,2015-09-19,"Standard Class","NW-18400","Natalie Webber","Consumer","Mobile","AL","South","FUR-CH-10004853","Furniture","Chairs","Global Manager's Adjustable Task Chair, Storm",1056.86,7,0,306.4894,"Sep",2015,4,"01"
"56","36830","Lee County",2014,2016-09-18,2016-09-23,"Standard Class","AM-10705","Anne McFarland","Consumer","Auburn","AL","South","FUR-CH-10001854","Furniture","Chairs","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",350.98,1,0,84.2352,"Sep",2016,5,"01"
"57","36830","Lee County",2015,2016-09-18,2016-09-23,"Standard Class","AM-10705","Anne McFarland","Consumer","Auburn","AL","South","OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes",13.08,2,0,6.0168,"Sep",2016,5,"01"
"58","36830","Lee County",2016,2016-09-18,2016-09-23,"Standard Class","AM-10705","Anne McFarland","Consumer","Auburn","AL","South","OFF-ST-10003716","Office Supplies","Storage","Tennsco Double-Tier Lockers",900.08,4,0,117.0104,"Sep",2016,5,"01"
"59","36830","Lee County",3448,2017-06-11,2017-06-15,"Standard Class","KN-16705","Kristina Nunn","Home Office","Auburn","AL","South","OFF-AR-10001919","Office Supplies","Art","OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904,"Jun",2017,4,"01"
"60","36830","Lee County",6923,2015-03-16,2015-03-19,"Second Class","MS-17710","Maurice Satty","Consumer","Auburn","AL","South","OFF-LA-10003930","Office Supplies","Labels","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0,240.8595,"Mar",2015,3,"01"
"61","36830","Lee County",6924,2015-03-16,2015-03-19,"Second Class","MS-17710","Maurice Satty","Consumer","Auburn","AL","South","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes",7.38,2,0,3.3948,"Mar",2015,3,"01"
"62","85023","Maricopa County",127,2017-11-05,2017-11-12,"Standard Class","TS-21610","Troy Staebel","Consumer","Phoenix","AZ","West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,"Nov",2017,7,"04"
"63","85023","Maricopa County",128,2017-11-05,2017-11-12,"Standard Class","TS-21610","Troy Staebel","Consumer","Phoenix","AZ","West","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,"Nov",2017,7,"04"
"64","85023","Maricopa County",463,2016-04-22,2016-04-29,"Standard Class","TN-21040","Tanja Norvell","Home Office","Phoenix","AZ","West","FUR-FU-10000023","Furniture","Furnishings","Eldon Wave Desk Accessories",23.56,5,0.2,7.068,"Apr",2016,7,"04"
"65","85023","Maricopa County",464,2016-04-22,2016-04-29,"Standard Class","TN-21040","Tanja Norvell","Home Office","Phoenix","AZ","West","FUR-TA-10001889","Furniture","Tables","Bush Advantage Collection Racetrack Conference Table",1272.63,6,0.5,-814.4832,"Apr",2016,7,"04"
"66","85023","Maricopa County",465,2016-04-22,2016-04-29,"Standard Class","TN-21040","Tanja Norvell","Home Office","Phoenix","AZ","West","OFF-BI-10000315","Office Supplies","Binders","Poly Designer Cover & Back",28.485,5,0.7,-20.889,"Apr",2016,7,"04"
"67","85023","Maricopa County",466,2016-04-22,2016-04-29,"Standard Class","TN-21040","Tanja Norvell","Home Office","Phoenix","AZ","West","OFF-SU-10003505","Office Supplies","Supplies","Premier Electric Letter Opener",185.376,2,0.2,-34.758,"Apr",2016,7,"04"
"68","85023","Maricopa County",467,2016-04-22,2016-04-29,"Standard Class","TN-21040","Tanja Norvell","Home Office","Phoenix","AZ","West","OFF-AP-10002578","Office Supplies","Appliances","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,"Apr",2016,7,"04"
"69","85023","Maricopa County",957,2017-05-15,2017-05-18,"Second Class","JA-15970","Joseph Airdo","Consumer","Phoenix","AZ","West","TEC-PH-10002923","Technology","Phones","Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893,"May",2017,3,"04"
"70","85023","Maricopa County",958,2017-05-15,2017-05-18,"Second Class","JA-15970","Joseph Airdo","Consumer","Phoenix","AZ","West","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders",4.752,2,0.7,-3.168,"May",2017,3,"04"
"71","85023","Maricopa County",959,2017-05-15,2017-05-18,"Second Class","JA-15970","Joseph Airdo","Consumer","Phoenix","AZ","West","OFF-PA-10002333","Office Supplies","Paper","Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376,"May",2017,3,"04"
"72","85023","Maricopa County",1410,2016-09-25,2016-09-30,"Standard Class","AB-10105","Adrian Barton","Consumer","Phoenix","AZ","West","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table",393.165,3,0.5,-204.4458,"Sep",2016,5,"04"
"73","85023","Maricopa County",1451,2015-07-19,2015-07-20,"First Class","TS-21085","Thais Sissman","Consumer","Phoenix","AZ","West","OFF-BI-10004352","Office Supplies","Binders","Wilson Jones DublLock D-Ring Binders",2.025,1,0.7,-1.35,"Jul",2015,1,"04"
"74","85023","Maricopa County",2080,2015-12-24,2015-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","Phoenix","AZ","West","OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations",106.232,7,0.2,37.1812,"Dec",2015,5,"04"
"75","85023","Maricopa County",2081,2015-12-24,2015-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","Phoenix","AZ","West","TEC-PH-10002170","Technology","Phones","ClearSounds CSC500 Amplified Spirit Phone Corded phone",111.984,2,0.2,11.1984,"Dec",2015,5,"04"
"76","85023","Maricopa County",2082,2015-12-24,2015-12-29,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","Phoenix","AZ","West","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers",7.712,2,0.2,1.7352,"Dec",2015,5,"04"
"77","85023","Maricopa County",2548,2015-08-16,2015-08-22,"Standard Class","JM-15865","John Murray","Consumer","Phoenix","AZ","West","OFF-AR-10002255","Office Supplies","Art","Newell 346",2.304,1,0.2,0.2592,"Aug",2015,6,"04"
"78","85023","Maricopa County",2549,2015-08-16,2015-08-22,"Standard Class","JM-15865","John Murray","Consumer","Phoenix","AZ","West","TEC-PH-10002624","Technology","Phones","Samsung Galaxy S4 Mini",1879.96,5,0.2,211.4955,"Aug",2015,6,"04"
"79","85023","Maricopa County",2550,2015-08-16,2015-08-22,"Standard Class","JM-15865","John Murray","Consumer","Phoenix","AZ","West","OFF-PA-10001878","Office Supplies","Paper","Xerox 1891",313.024,8,0.2,105.6456,"Aug",2015,6,"04"
"80","85023","Maricopa County",2551,2015-08-16,2015-08-22,"Standard Class","JM-15865","John Murray","Consumer","Phoenix","AZ","West","OFF-LA-10000452","Office Supplies","Labels","Avery 488",5.04,2,0.2,1.764,"Aug",2015,6,"04"
"81","85023","Maricopa County",2996,2014-07-14,2014-07-21,"Standard Class","PB-19150","Philip Brown","Consumer","Phoenix","AZ","West","OFF-ST-10000760","Office Supplies","Storage","Eldon Fold 'N Roll Cart System",55.92,5,0.2,6.291,"Jul",2014,7,"04"
"82","85023","Maricopa County",3297,2015-05-23,2015-05-30,"Standard Class","EB-13870","Emily Burns","Consumer","Phoenix","AZ","West","OFF-BI-10001036","Office Supplies","Binders","Cardinal EasyOpen D-Ring Binders",19.194,7,0.7,-12.796,"May",2015,7,"04"
"83","85023","Maricopa County",3298,2015-05-23,2015-05-30,"Standard Class","EB-13870","Emily Burns","Consumer","Phoenix","AZ","West","OFF-AP-10004708","Office Supplies","Appliances","Fellowes Superior 10 Outlet Split Surge Protector",121.792,4,0.2,13.7016,"May",2015,7,"04"
"84","85023","Maricopa County",3724,2014-12-30,2015-01-04,"Standard Class","MF-17665","Maureen Fritzler","Corporate","Phoenix","AZ","West","OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System",551.985,5,0.7,-459.9875,"Dec",2014,5,"04"
"85","85023","Maricopa County",3915,2017-07-18,2017-07-23,"Standard Class","ML-17410","Maris LaWare","Consumer","Phoenix","AZ","West","FUR-TA-10001932","Furniture","Tables","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896,"Jul",2017,5,"04"
"86","85023","Maricopa County",3916,2017-07-18,2017-07-23,"Standard Class","ML-17410","Maris LaWare","Consumer","Phoenix","AZ","West","FUR-CH-10004218","Furniture","Chairs","Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098,"Jul",2017,5,"04"
"87","85023","Maricopa County",3917,2017-07-18,2017-07-23,"Standard Class","ML-17410","Maris LaWare","Consumer","Phoenix","AZ","West","OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes",16.096,2,0.2,5.2312,"Jul",2017,5,"04"
"88","85023","Maricopa County",3918,2017-07-18,2017-07-23,"Standard Class","ML-17410","Maris LaWare","Consumer","Phoenix","AZ","West","OFF-BI-10003350","Office Supplies","Binders","Acco Expandable Hanging Binders",7.656,4,0.7,-6.1248,"Jul",2017,5,"04"
"89","85023","Maricopa County",3919,2017-07-18,2017-07-23,"Standard Class","ML-17410","Maris LaWare","Consumer","Phoenix","AZ","West","FUR-CH-10000513","Furniture","Chairs","High-Back Leather Manager's Chair",311.976,3,0.2,-42.8967,"Jul",2017,5,"04"
"90","85023","Maricopa County",4085,2017-09-07,2017-09-09,"First Class","Dp-13240","Dean percer","Home Office","Phoenix","AZ","West","OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings",7.857,3,0.7,-6.0237,"Sep",2017,2,"04"
"91","85023","Maricopa County",4513,2016-10-02,2016-10-03,"First Class","LP-17095","Liz Preis","Consumer","Phoenix","AZ","West","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808,"Oct",2016,1,"04"
"92","85023","Maricopa County",5012,2017-05-11,2017-05-13,"First Class","TS-21370","Todd Sumrall","Corporate","Phoenix","AZ","West","FUR-BO-10004467","Furniture","Bookcases","Bestar Classic Bookcase",209.979,7,0.7,-356.9643,"May",2017,2,"04"
"93","85023","Maricopa County",6002,2014-12-13,2014-12-17,"Standard Class","RF-19345","Randy Ferguson","Corporate","Phoenix","AZ","West","FUR-FU-10002553","Furniture","Furnishings","Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,"Dec",2014,4,"04"
"94","85023","Maricopa County",6003,2014-12-13,2014-12-17,"Standard Class","RF-19345","Randy Ferguson","Corporate","Phoenix","AZ","West","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,"Dec",2014,4,"04"
"95","85023","Maricopa County",6679,2014-10-10,2014-10-14,"Standard Class","SD-20485","Shirley Daniels","Home Office","Phoenix","AZ","West","FUR-FU-10003724","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps",46.872,7,0.2,3.5154,"Oct",2014,4,"04"
"96","85023","Maricopa County",6771,2017-12-09,2017-12-13,"Standard Class","NC-18535","Nick Crebassa","Corporate","Phoenix","AZ","West","OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper",419.4,5,0.2,146.79,"Dec",2017,4,"04"
"97","85023","Maricopa County",6772,2017-12-09,2017-12-13,"Standard Class","NC-18535","Nick Crebassa","Corporate","Phoenix","AZ","West","OFF-BI-10000279","Office Supplies","Binders","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3,0.7,-9.9705,"Dec",2017,4,"04"
"98","85023","Maricopa County",6800,2016-12-25,2017-01-01,"Standard Class","LW-16825","Laurel Workman","Corporate","Phoenix","AZ","West","FUR-TA-10002607","Furniture","Tables","KI Conference Tables",35.445,1,0.5,-24.1026,"Dec",2016,7,"04"
"99","85023","Maricopa County",6801,2016-12-25,2017-01-01,"Standard Class","LW-16825","Laurel Workman","Corporate","Phoenix","AZ","West","TEC-MA-10003356","Technology","Machines","Panasonic KX MC6040 Color Laser Multifunction Printer",269.97,2,0.7,-386.957,"Dec",2016,7,"04"
"100","85023","Maricopa County",6802,2016-12-25,2017-01-01,"Standard Class","LW-16825","Laurel Workman","Corporate","Phoenix","AZ","West","TEC-AC-10002217","Technology","Accessories","Imation Clip USB flash drive - 8 GB",45.12,3,0.2,-7.896,"Dec",2016,7,"04"
"101","85023","Maricopa County",6803,2016-12-25,2017-01-01,"Standard Class","LW-16825","Laurel Workman","Corporate","Phoenix","AZ","West","TEC-AC-10004353","Technology","Accessories","Hypercom P1300 Pinpad",100.8,2,0.2,21.42,"Dec",2016,7,"04"
